date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:11:34	12972/12972	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:29%20GMT	http://php.net/manual/vote-note.php?id=62214&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notecc96.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:34	12974/12974	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:30%20GMT	http://php.net/manual/vote-note.php?id=62214&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note5877.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:35	15876/15876	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:30%20GMT	http://php.net/manual/vote-note.php?id=64443&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note5713.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:35	15874/15874	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:30%20GMT	http://php.net/manual/vote-note.php?id=64443&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteb36e.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:35	12810/12810	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:30%20GMT	http://php.net/manual/vote-note.php?id=49964&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note6549.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:35	12820/12820	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:30%20GMT	http://php.net/manual/vote-note.php?id=49964&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notecfae.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:36	13068/13068	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:31%20GMT	http://php.net/manual/vote-note.php?id=53617&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notef367.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:36	13066/13066	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:31%20GMT	http://php.net/manual/vote-note.php?id=53617&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note99d9.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:36	12855/12855	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:31%20GMT	http://php.net/manual/vote-note.php?id=46658&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noted975.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:36	12857/12857	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:31%20GMT	http://php.net/manual/vote-note.php?id=46658&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteda72.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:36	14206/14206	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:31%20GMT	http://php.net/manual/vote-note.php?id=74040&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note3e14.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:37	14206/14206	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:32%20GMT	http://php.net/manual/vote-note.php?id=74040&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note9e54.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:37	12900/12900	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:32%20GMT	http://php.net/manual/vote-note.php?id=65690&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notedf16.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:37	12906/12906	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:32%20GMT	http://php.net/manual/vote-note.php?id=65690&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note27f9.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:37	13824/13824	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:32%20GMT	http://php.net/manual/vote-note.php?id=72572&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note548a.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:38	13824/13824	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:33%20GMT	http://php.net/manual/vote-note.php?id=72572&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note2540.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:38	12671/12671	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:33%20GMT	http://php.net/manual/vote-note.php?id=54825&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note7c96.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:38	12673/12673	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:33%20GMT	http://php.net/manual/vote-note.php?id=54825&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note5711.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:38	13961/13961	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:33%20GMT	http://php.net/manual/vote-note.php?id=63831&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notee194.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:38	13961/13961	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:33%20GMT	http://php.net/manual/vote-note.php?id=63831&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note0ec8.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:39	13194/13194	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:34%20GMT	http://php.net/manual/vote-note.php?id=79359&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noted4a5.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:39	13186/13186	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:34%20GMT	http://php.net/manual/vote-note.php?id=79359&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note4c82.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:39	12881/12881	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:34%20GMT	http://php.net/manual/vote-note.php?id=98485&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note0267.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:39	12879/12879	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:34%20GMT	http://php.net/manual/vote-note.php?id=98485&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note2e64.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:40	12884/12884	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:35%20GMT	http://php.net/manual/vote-note.php?id=78628&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note340a.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:40	12882/12882	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:35%20GMT	http://php.net/manual/vote-note.php?id=78628&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note1364.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:40	13334/13334	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:35%20GMT	http://php.net/manual/vote-note.php?id=63888&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note9435.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:40	13332/13332	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:35%20GMT	http://php.net/manual/vote-note.php?id=63888&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteb57c.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:40	13671/13671	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:35%20GMT	http://php.net/manual/vote-note.php?id=62708&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note31d5.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:41	13675/13675	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:36%20GMT	http://php.net/manual/vote-note.php?id=62708&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note41e8.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:41	12726/12726	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:36%20GMT	http://php.net/manual/vote-note.php?id=41295&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notec72f.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:41	12722/12722	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:36%20GMT	http://php.net/manual/vote-note.php?id=41295&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteb266.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:41	12803/12803	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:36%20GMT	http://php.net/manual/vote-note.php?id=102926&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notee5fe.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:42	12807/12807	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:37%20GMT	http://php.net/manual/vote-note.php?id=102926&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note784d.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:42	15702/15702	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:37%20GMT	http://php.net/manual/vote-note.php?id=79811&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note0818.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:42	15700/15700	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:37%20GMT	http://php.net/manual/vote-note.php?id=79811&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note87d8.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:42	14675/14675	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:37%20GMT	http://php.net/manual/vote-note.php?id=62441&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notea697.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:42	14677/14677	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:37%20GMT	http://php.net/manual/vote-note.php?id=62441&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteda1c.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:43	12757/12757	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:38%20GMT	http://php.net/manual/vote-note.php?id=49402&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notef75e.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:43	12749/12749	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:38%20GMT	http://php.net/manual/vote-note.php?id=49402&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note9e22.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:43	12910/12910	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:38%20GMT	http://php.net/manual/vote-note.php?id=55337&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note9e62.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:43	12908/12908	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:38%20GMT	http://php.net/manual/vote-note.php?id=55337&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteb654.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:43	14241/14241	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:39%20GMT	http://php.net/manual/vote-note.php?id=78903&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note7b70.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:44	14243/14243	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:39%20GMT	http://php.net/manual/vote-note.php?id=78903&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notebc30.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:44	13517/13517	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:39%20GMT	http://php.net/manual/vote-note.php?id=71239&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note73dc.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:44	13515/13515	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:39%20GMT	http://php.net/manual/vote-note.php?id=71239&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note686b.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:44	12624/12624	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:39%20GMT	http://php.net/manual/vote-note.php?id=42327&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notee21e.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:45	12628/12628	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:40%20GMT	http://php.net/manual/vote-note.php?id=42327&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note0aea.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:45	14306/14306	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:40%20GMT	http://php.net/manual/vote-note.php?id=81059&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note2335.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:45	14310/14310	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:40%20GMT	http://php.net/manual/vote-note.php?id=81059&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note87d2.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:45	13317/13317	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:40%20GMT	http://php.net/manual/vote-note.php?id=76919&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note870e.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:45	13323/13323	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:41%20GMT	http://php.net/manual/vote-note.php?id=76919&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notea40e.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:46	12567/12567	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:41%20GMT	http://php.net/manual/vote-note.php?id=115156&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note22fb.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:46	12565/12565	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:41%20GMT	http://php.net/manual/vote-note.php?id=115156&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notecc89.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:46	15742/15742	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:41%20GMT	http://php.net/manual/vote-note.php?id=59245&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note3344.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:46	15744/15744	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:41%20GMT	http://php.net/manual/vote-note.php?id=59245&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note596e.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:47	12862/12862	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:42%20GMT	http://php.net/manual/vote-note.php?id=121445&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note81f8.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:47	12860/12860	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:42%20GMT	http://php.net/manual/vote-note.php?id=121445&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteaab6.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:47	14031/14031	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:42%20GMT	http://php.net/manual/vote-note.php?id=57693&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteb0b3.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:47	14031/14031	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:42%20GMT	http://php.net/manual/vote-note.php?id=57693&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notee9e8.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:47	16396/16396	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:43%20GMT	http://php.net/manual/vote-note.php?id=82352&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note2a79.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:48	16396/16396	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:43%20GMT	http://php.net/manual/vote-note.php?id=82352&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note8361.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:48	12931/12931	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:43%20GMT	http://php.net/manual/vote-note.php?id=79185&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note7999.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:48	12937/12937	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:43%20GMT	http://php.net/manual/vote-note.php?id=79185&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note6c7f.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:48	13192/13192	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:43%20GMT	http://php.net/manual/vote-note.php?id=69741&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notedb43.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:49	13192/13192	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:44%20GMT	http://php.net/manual/vote-note.php?id=69741&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noted829.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:49	12786/12786	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:44%20GMT	http://php.net/manual/vote-note.php?id=78529&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noteb0bc.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:49	12784/12784	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:44%20GMT	http://php.net/manual/vote-note.php?id=78529&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note9c32.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:49	12812/12812	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:44%20GMT	http://php.net/manual/vote-note.php?id=65190&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-noted35b.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:49	12814/12814	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:45%20GMT	http://php.net/manual/vote-note.php?id=65190&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note6c11.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:50	13851/13851	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:45%20GMT	http://php.net/manual/vote-note.php?id=48860&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notef6b8.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:50	13853/13853	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:45%20GMT	http://php.net/manual/vote-note.php?id=48860&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note6841.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:50	14027/14027	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:45%20GMT	http://php.net/manual/vote-note.php?id=54485&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notedfef.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:50	14029/14029	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:45%20GMT	http://php.net/manual/vote-note.php?id=54485&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-notef5fc.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:51	13584/13584	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:46%20GMT	http://php.net/manual/vote-note.php?id=53799&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note834f.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:51	13584/13584	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:46%20GMT	http://php.net/manual/vote-note.php?id=53799&page=reserved.variables&vote=down	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note8998.html	(from http://php.net/manual/en/reserved.variables.php)
00:11:51	12760/12760	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:11:46%20GMT	http://php.net/manual/vote-note.php?id=50420&page=reserved.variables&vote=up	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/vote-note3f54.html	(from http://php.net/manual/en/reserved.variables.php)
